,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
1060,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
1061,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
1062,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
1063,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
1064,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
1065,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
1066,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
1067,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
1068,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
1069,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
1070,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
1071,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
1072,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
1073,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
1074,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
1075,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
1076,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
1077,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
1078,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
1079,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
1080,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
1081,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
1082,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
1083,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
1084,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
1085,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
1086,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
1087,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
1088,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
1089,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
1090,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
1091,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
1092,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
1093,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
1094,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
1095,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
1096,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
1097,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
1098,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
1099,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
1100,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
1101,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
1102,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
1103,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
1104,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
1105,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
1106,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
1107,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
1108,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
1109,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
1110,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
1111,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
1112,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
1113,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
1114,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
1115,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
1116,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
1117,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
1118,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
1119,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
1120,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
1121,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
1122,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
1123,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
1124,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
1125,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
1126,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
1127,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
1128,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
1129,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
1130,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
1131,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
1132,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
1133,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
1134,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
1135,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
1136,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
1137,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
1138,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
1139,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
1140,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
1141,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
1142,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
1143,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
1144,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
1145,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
1146,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
1147,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
1148,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
1149,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
1150,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
1151,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
1152,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
1153,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
1154,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
1155,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
1156,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
1157,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
1158,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
1159,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
1160,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
1161,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
1162,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
1163,2.2467546,3.6684778,2.7267098,,44785,19351,,5.148821e-07,8.666805e-06,1.3172673e-06,5.814299e-08,1.1516757e-05,,7.989857e-07,1.701089e-05,1.9072094e-06,1.08671394e-07,1.5999305e-05,
1164,5.7722344,3.932867,10.662306,,982,19529,,8.706194e-08,4.929484e-07,2.0436133e-07,3.5449086e-06,9.063574e-10,,3.0651304e-07,1.5254827e-06,3.350596e-07,4.505142e-06,3.1228045e-09,
1165,3.9869535,11.972039,59.79089,,44386,25998,,3.8744926e-07,5.8012395e-09,1.9377794e-08,3.852286e-09,2.8726138e-11,,5.758109e-07,2.2091045e-08,5.1985293e-08,1.2111312e-08,4.510418e-10,
1166,12.18513,3.701273,4.368477,,16471,13163,,2.0351406e-08,1.2788597e-07,2.4175875e-10,3.4852908e-06,2.1305743e-06,,6.383203e-08,3.6220345e-07,9.392217e-10,4.5547067e-06,3.286223e-06,
1167,2.8804111,11.605911,18.194107,,6312,48458,,2.479069e-07,1.6113281e-08,9.517739e-06,1.7364933e-07,1.9535024e-07,,5.44536e-07,1.0601998e-07,1.2481028e-05,3.0630116e-07,5.4018307e-07,
1168,1.3188825,12.427279,2.2646918,,25998,44386,,1.0932107e-05,3.0517655e-09,1.6585056e-05,7.16926e-09,5.864885e-06,,9.992882e-06,1.2540376e-08,2.3929639e-05,2.1681583e-08,3.232282e-06,
1169,1.5347823,2.3749797,2.696089,,39611,240,,1.0932107e-05,5.5195652e-09,1.4347088e-06,1.8853814e-07,1.2323707e-05,,9.992884e-06,1.1448041e-08,2.4089265e-06,2.1589015e-07,1.6019512e-05,
1170,2.5360854,0.8829031,0.9859273,,13426,7829,,2.1630406e-06,5.9844974e-06,1.6860712e-06,3.841782e-07,3.2833879e-07,,3.2696887e-06,3.8892454e-06,2.8287725e-06,5.21925e-07,4.9811473e-07,
1171,2.060053,4.9709067,4.8880053,,47903,27072,,9.864217e-09,4.8791287e-07,5.772929e-07,1.4590094e-09,1.1007486e-07,,1.5899962e-08,8.722872e-07,7.3780427e-07,4.056733e-09,3.009557e-07,
1172,4.619474,0.7883051,1.6382428,,45565,17816,,2.125655e-09,8.79838e-06,4.6888342e-08,6.1367886e-05,2.1585922e-08,,5.427283e-09,1.0294093e-05,8.483356e-08,4.1347586e-05,3.0224808e-08,
1173,5.5800824,5.728349,21.286549,,23287,8115,,2.7900478e-07,1.4238077e-06,2.4107617e-06,8.225869e-09,4.1915433e-11,,8.614074e-07,2.9202376e-06,4.3571044e-06,2.2974412e-08,4.3502316e-10,
1174,2.019353,2.128874,3.9836605,,35283,15583,,6.988589e-07,3.92292e-05,7.930516e-07,1.424427e-05,6.2866127e-07,,1.1693525e-06,7.387883e-05,9.571008e-07,1.610199e-05,1.3298065e-06,
1175,20.18559,5.289191,6.282134,,44033,8115,,8.751398e-11,9.610596e-07,3.3691805e-08,2.7810566e-07,1.442191e-07,,4.576626e-10,2.8496365e-06,1.3004622e-07,4.9608934e-07,3.05556e-07,
1176,4.476298,5.167018,3.8381996,,47728,23596,,6.8342865e-07,2.1109852e-12,8.6820926e-08,9.763398e-07,1.8515568e-05,,1.2712262e-06,8.244402e-12,2.0893621e-07,1.291716e-06,1.8196615e-05,
1177,1.8029286,9.034859,6.1098557,,48162,42859,,1.0334495e-05,1.956453e-10,4.34464e-06,7.504762e-09,3.275551e-07,,1.3832684e-05,7.94012e-10,5.852145e-06,1.6707082e-08,4.9312575e-07,
1178,6.2279844,15.613241,28.554386,,38093,50155,,3.687785e-07,3.054984e-06,4.240398e-09,1.1824111e-09,3.989001e-11,,5.6637674e-07,7.878864e-06,1.7195479e-08,7.1582504e-09,4.4165416e-10,
